# Event	Time [ms]	ADC	datum
3160	43815	1	42
3160	43815	2	1597
3160	43815	3	1531
3161	43820	0	8191
3161	43820	1	0
3161	43820	3	1544
3162	43822	2	1651
3162	43822	3	1601
3163	43827	2	1674
3163	43827	3	1618
3164	43845	0	3262
3164	43845	1	0
3164	43845	2	1611
3164	43845	3	1531
3165	43862	2	1667
3165	43862	3	1604
3166	43868	0	8191
3166	43868	1	0
3166	43868	2	1663
3166	43868	3	1532
3167	43868	2	1590
3167	43868	3	1563
3168	43871	0	5310
3168	43871	1	0
3168	43871	2	1575
3168	43871	3	1595
3169	43872	0	8191
3169	43872	1	0
3169	43872	2	1661
3169	43872	3	1584
3170	43885	0	5310
3170	43885	1	80
3170	43885	2	1576
3170	43885	3	1607
3171	43892	0	2441
3171	43892	1	0
3171	43892	2	1620
3171	43892	3	1521
3172	43915	0	7363
3172	43915	1	0
3172	43915	2	1552
3172	43915	3	1681
3173	43937	0	1211
3173	43937	1	0
3173	43937	2	1648
3173	43937	3	1525
3174	43947	2	1694
3174	43947	3	1619
3175	43962	0	8191
3175	43962	1	0
3175	43962	2	1562
3175	43962	3	1713
3176	43970	0	8191
3176	43970	1	74
3176	43970	2	1570
3176	43970	3	1696
3177	43981	0	8191
3177	43981	1	0
3177	43981	2	1665
3177	43981	3	1561
3178	43996	3	1592
3179	44014	2	1680
3179	44014	3	1592
3180	44043	0	4901
3180	44043	1	52
3180	44043	2	1582
3180	44043	3	1583
3181	44058	2	1664
3181	44058	3	1579
3182	44058	0	2851
3182	44058	1	0
3182	44058	2	1617
3182	44058	3	1530
3183	44087	0	2850
3183	44087	1	0
3183	44087	2	1615
3183	44087	3	1531
3184	44099	2	1683
3184	44099	3	1623
3185	44101	2	1672
3185	44101	3	1619
3186	44108	0	8191
3186	44108	1	0
3186	44108	2	1663
3186	44108	3	1539
3187	44149	0	7363
3187	44149	1	0
3187	44149	2	1559
3187	44149	3	1672
3188	44167	0	2853
3188	44167	1	0
3188	44167	2	1619
3188	44167	3	1521
3189	44168	0	2031
3189	44168	1	91
3189	44168	2	1633
3189	44168	3	1518
3190	44177	0	2031
3190	44177	1	0
3190	44177	2	1638
3190	44177	3	1515
3191	44183	0	6955
3191	44183	1	53
3191	44183	2	1564
3191	44183	3	1662
3192	44187	0	1212
3192	44187	1	0
3192	44187	2	1653
3192	44187	3	1532
3193	44204	0	8191
3193	44204	1	0
3193	44204	2	1668
3193	44204	3	1583
3194	44211	0	6132
3194	44211	1	0
3194	44211	2	1566
3194	44211	3	1644
3195	44227	0	8191
3195	44227	1	0
3195	44227	2	1566
3195	44227	3	1705
3196	44232	2	1688
3196	44232	3	1580
3197	44247	0	4903
3197	44247	1	0
3197	44247	2	1573
3197	44247	3	1583
3198	44313	0	8191
3198	44313	1	0
3198	44313	2	1552
3198	44313	3	1696
3199	44328	2	1562
3199	44328	3	1719
3200	44334	0	395
3200	44334	1	43
3200	44334	2	1655
3200	44334	3	1526
3201	44390	0	8191
3201	44390	1	0
3201	44390	2	1656
3201	44390	3	1538
3202	44420	0	2441
3202	44420	1	0
3202	44420	2	1631
3202	44420	3	1508
3203	44421	0	3258
3203	44421	1	36
3203	44421	2	1588
3203	44421	3	1513
3204	44422	0	2851
3204	44422	1	46
3204	44422	2	1621
3204	44422	3	1516
3205	44443	0	8191
3205	44443	1	0
3206	44449	2	1647
3206	44449	3	1531
3207	44464	0	3669
3207	44464	1	0
3207	44464	2	1596
3207	44464	3	1527
3208	44478	0	2852
3208	44478	1	0
3208	44478	2	1615
3208	44478	3	1525
3209	44516	0	1623
3209	44516	1	102
3209	44516	2	1648
3209	44516	3	1517
3210	44539	0	8185
3210	44539	1	0
3210	44539	2	1557
3210	44539	3	1693
3211	44553	0	8191
3211	44553	1	0
3211	44553	2	1569
3211	44553	3	1710
3212	44565	0	8191
3212	44565	1	0
3212	44565	2	1574
3212	44565	3	1709
3213	44572	0	8191
3213	44572	1	0
3213	44572	2	1550
3213	44572	3	1699
3214	44591	0	5721
3214	44591	1	57
3214	44591	2	1559
3214	44591	3	1605
3215	44612	0	8191
3215	44612	1	0
3215	44612	2	1650
3215	44612	3	1541
3216	44620	2	1657
3216	44620	3	1533
3217	44624	0	8191
3217	44624	1	0
3217	44624	2	1625
3217	44624	3	1577
3218	44637	2	1671
3218	44637	3	1589
3219	44646	0	8191
3219	44646	1	0
3219	44646	2	1547
3219	44646	3	1704
3220	44681	0	3263
3220	44681	1	0
3220	44681	2	1608
3220	44681	3	1527
3221	44682	0	2030
3221	44682	1	50
3221	44682	2	1640
3221	44682	3	1519
3222	44691	0	7773
3222	44691	1	38
3222	44691	2	1559
3222	44691	3	1691
3223	44719	0	5723
3223	44719	1	0
3223	44719	2	1575
3223	44719	3	1616
3224	44736	0	8191
3224	44736	1	55
3224	44736	2	1667
3224	44736	3	1526
3225	44748	2	1565
3225	44748	3	1610
3226	44752	0	7360
3226	44752	1	0
3226	44752	2	1564
3226	44752	3	1673
3227	44756	0	5311
3227	44756	1	0
3227	44756	2	1562
3227	44756	3	1596
3228	44776	2	1681
3228	44776	3	1613
3229	44782	0	8191
3229	44782	1	0
3229	44782	2	1671
3229	44782	3	1575
3230	44783	2	1663
3230	44783	3	1522
3231	44784	0	6542
3231	44784	1	0
3231	44784	2	1568
3231	44784	3	1646
3232	44795	0	5311
3232	44795	1	0
3232	44795	2	1584
3232	44795	3	1601
3233	44807	0	804
3233	44807	1	0
3233	44807	2	1657
3233	44807	3	1524
3234	44816	0	8191
3234	44816	1	40
3234	44816	2	1578
3234	44816	3	1711
3235	44826	0	8191
3235	44826	1	0
3235	44826	2	1680
3235	44826	3	1546
3236	44831	0	6953
3236	44831	1	37
3236	44831	2	1558
3236	44831	3	1670
3237	44839	0	8191
3237	44839	1	0
3237	44839	2	1664
3237	44839	3	1543
3238	44851	0	1213
3238	44851	1	0
3238	44851	2	1653
3238	44851	3	1517
3239	44882	2	1614
3239	44882	3	1590
3240	44888	0	8183
3240	44888	1	0
3240	44888	2	1562
3240	44888	3	1698
3241	44945	0	8191
3241	44945	1	0
3241	44945	2	1568
3241	44945	3	1702
3242	44946	0	2033
3242	44946	1	0
3242	44946	2	1629
3242	44946	3	1515
3243	45007	2	1670
3243	45007	3	1598
3244	45045	0	1212
3244	45045	1	69
3244	45045	2	1624
3244	45045	3	1519
3245	45045	2	1678
3245	45045	3	1588
3246	45046	0	8191
3246	45046	1	0
3246	45046	2	1550
3246	45046	3	1704
3247	45047	2	1670
3247	45047	3	1595
3248	45059	0	7363
3248	45059	1	0
3248	45059	2	1565
3248	45059	3	1667
3249	45085	0	8191
3249	45085	1	97
3249	45085	2	1684
3249	45085	3	1587
3250	45130	3	1606
3251	45145	0	5723
3251	45145	1	0
3251	45145	2	1558
3251	45145	3	1620
3252	45159	0	8191
3252	45159	1	0
3252	45159	2	1654
3252	45159	3	1555
3253	45170	0	2440
3253	45170	1	0
3253	45170	2	1678
3253	45170	3	1528
3254	45180	0	3259
3254	45180	1	121
3254	45180	2	1592
3254	45180	3	1527
3255	45187	0	8191
3255	45187	1	0
3255	45187	2	1666
3255	45187	3	1553
3256	45205	0	5312
3256	45205	1	0
3256	45205	2	1574
3256	45205	3	1598
3257	45229	0	4493
3257	45229	1	0
3257	45229	2	1585
3257	45229	3	1560
3258	45246	0	8191
3258	45246	1	0
3258	45246	2	1557
3258	45246	3	1701
3259	45250	0	8191
3259	45250	1	0
3259	45250	2	1644
3259	45250	3	1534
3260	45259	0	4903
3260	45259	1	0
3260	45259	2	1578
3260	45259	3	1566
3261	45267	0	2033
3261	45267	1	0
3261	45267	2	1638
3261	45267	3	1516
3262	45279	0	5309
3262	45279	1	0
3262	45279	2	1577
3262	45279	3	1593
3263	45286	0	396
3263	45286	1	69
3263	45286	2	1666
3263	45286	3	1529
3264	45300	0	2439
3264	45300	1	0
3264	45300	2	1622
3264	45300	3	1505
3265	45314	0	8183
3265	45314	1	0
3265	45314	2	1546
3265	45314	3	1688
3266	45319	0	396
3266	45319	1	0
3266	45319	2	1662
3266	45319	3	1531
3267	45322	0	8191
3267	45322	1	0
3267	45322	2	1555
3267	45322	3	1691
3268	45327	0	7363
3268	45327	1	0
3268	45327	2	1554
3268	45327	3	1677
3269	45329	0	8191
3269	45329	1	0
3269	45329	2	1557
3269	45329	3	1712
3270	45337	2	1640
3270	45337	3	1594
3271	45365	0	5311
3271	45365	1	63
3271	45365	2	1571
3271	45365	3	1595
3272	45372	2	1662
3272	45372	3	1579
3273	45403	0	8191
3273	45403	1	0
3273	45403	2	1663
3273	45403	3	1585
3274	45440	0	3262
3274	45440	1	47
3274	45440	2	1595
3274	45440	3	1529
3275	45447	2	1665
3275	45447	3	1614
3276	45480	0	7773
3276	45480	1	52
3276	45480	2	1556
3276	45480	3	1678
3277	45484	2	1666
3277	45484	3	1615
3278	45493	0	6132
3278	45493	1	0
3278	45493	2	1564
3278	45493	3	1642
3279	45504	0	8191
3279	45504	1	0
3279	45504	2	1639
3279	45504	3	1562
3280	45506	0	1620
3280	45506	1	0
3280	45506	2	1646
3280	45506	3	1516
3281	45545	2	1667
3281	45545	3	1594
3282	45562	0	3261
3282	45562	1	77
3282	45562	2	1617
3282	45562	3	1522
3283	45594	0	8191
3283	45594	1	0
3283	45594	2	1568
3283	45594	3	1706
3284	45598	0	7361
3284	45598	1	0
3284	45598	2	1545
3284	45598	3	1666
3285	45599	0	3669
3285	45599	1	0
3285	45599	2	1594
3285	45599	3	1535
3286	45628	2	1641
3286	45628	3	1520
3287	45643	0	4079
3287	45643	1	123
3287	45643	2	1596
3287	45643	3	1556
3288	45644	0	8191
3288	45644	1	0
3288	45644	2	1697
3288	45644	3	1567
3289	45648	0	7772
3289	45648	1	0
3289	45648	2	1558
3289	45648	3	1688
3290	45672	0	8191
3290	45672	1	48
3290	45672	2	1565
3290	45672	3	1702
3291	45674	0	394
3291	45674	1	0
3291	45674	2	1658
3291	45674	3	1530
3292	45687	2	1664
3292	45687	3	1611
3293	45706	2	1553
3294	45712	2	1582
3294	45712	3	1561
3295	45718	0	3261
3295	45718	1	0
3295	45718	2	1621
3295	45718	3	1524
3296	45725	0	8191
3296	45725	1	77
3296	45725	2	1658
3296	45725	3	1548
3297	45745	0	8191
3297	45745	1	0
3297	45745	2	1564
3297	45745	3	1721
3298	45755	0	8191
3298	45755	1	0
3298	45755	2	1562
3298	45755	3	1704
3299	45768	0	7774
3299	45768	1	0
3300	45780	0	4078
3300	45780	1	0
3300	45780	2	1591
3300	45780	3	1541
3301	45796	0	6542
3301	45796	1	45
3301	45796	2	1552
3301	45796	3	1653
3302	45812	0	6133
3302	45812	1	33
3302	45812	2	1556
3302	45812	3	1629
3303	45815	0	6543
3303	45815	1	0
3303	45815	2	1566
3303	45815	3	1638
3304	45831	0	5720
3304	45831	1	0
3304	45831	2	1567
3304	45831	3	1599
3305	45844	0	3670
3305	45844	1	56
3305	45844	2	1570
3305	45844	3	1527
3306	45850	0	2440
3306	45850	1	0
3306	45850	2	1641
3306	45850	3	1513
3307	45851	0	6952
3307	45851	1	99
3307	45851	2	1558
3307	45851	3	1653
3308	45852	2	1635
3308	45852	3	1621
3309	45870	2	1656
3309	45870	3	1600
3310	45928	2	1657
3310	45928	3	1609
3311	45969	0	1620
3311	45969	1	0
3311	45969	2	1652
3311	45969	3	1519
3312	45986	0	8191
3312	45986	1	0
3312	45986	2	1653
3312	45986	3	1585
3313	46003	0	5312
3313	46003	1	0
3314	46067	0	5310
3314	46067	1	0
3314	46067	2	1573
3314	46067	3	1603
3315	46086	0	6543
3315	46086	1	36
3315	46086	2	1556
3315	46086	3	1659
3316	46107	0	8191
3316	46107	1	0
3316	46107	2	1670
3316	46107	3	1553
3317	46108	0	7773
3317	46108	1	44
3317	46108	2	1565
3317	46108	3	1685
3318	46114	0	8191
3318	46114	1	56
3318	46114	2	1671
3318	46114	3	1566
3319	46117	0	2444
3319	46117	1	0
3319	46117	2	1628
3319	46117	3	1520
3320	46153	2	1670
3320	46153	3	1620
3321	46193	0	7363
3321	46193	1	0
3321	46193	2	1571
3321	46193	3	1671
3322	46194	0	4491
3322	46194	1	0
3322	46194	2	1583
3322	46194	3	1556
3323	46227	0	8191
3323	46227	1	0
3323	46227	2	1678
3323	46227	3	1561
3324	46235	2	1659
3324	46235	3	1599
3325	46242	0	7773
3325	46242	1	0
3325	46242	2	1563
3325	46242	3	1685
3326	46246	0	5310
3326	46246	1	0
3326	46246	2	1580
3326	46246	3	1598
3327	46257	0	4488
3327	46257	1	0
3327	46257	2	1575
3327	46257	3	1558
3328	46259	0	5720
3328	46259	1	0
3328	46259	2	1577
3328	46259	3	1623
3329	46261	0	397
3329	46261	1	0
3329	46261	2	1667
3329	46261	3	1537
3330	46314	0	8191
3330	46314	1	0
3330	46314	2	1539
3330	46314	3	2728
3331	46314	2	1548
3331	46314	3	1674
3332	46318	0	8191
3332	46318	1	114
3332	46318	2	1544
3332	46318	3	1696
3333	46340	0	8191
3333	46340	1	54
3333	46340	2	1647
3333	46340	3	1584
3334	46353	0	4491
3334	46353	1	0
3334	46353	2	1584
3334	46353	3	1552
3335	46360	2	1606
3335	46360	3	1546
3336	46371	0	2031
3336	46371	1	44
3336	46371	2	1639
3336	46371	3	1522
3337	46399	0	8191
3337	46399	1	0
3337	46399	2	1558
3337	46399	3	1689
3338	46426	0	8191
3338	46426	1	129
3338	46426	2	1560
3338	46426	3	1704
3339	46439	0	1622
3339	46439	1	0
3339	46439	2	1644
3339	46439	3	1519
3340	46449	0	8191
3340	46449	1	41
3340	46449	2	1657
3340	46449	3	1525
3341	46485	2	1591
3341	46485	3	1562
3342	46492	0	6541
3342	46492	1	0
3342	46492	2	1559
3342	46492	3	1659
3343	46514	2	1686
3343	46514	3	1601
3344	46542	0	8191
3344	46542	1	0
3344	46542	2	1561
3344	46542	3	1718
3345	46554	0	6135
3345	46554	1	71
3345	46554	2	1557
3345	46554	3	1626
3346	46573	2	1756
3346	46573	3	1606
3347	46589	0	4899
3347	46589	1	138
3348	46603	2	1619
3348	46603	3	1588
3349	46608	2	1560
3349	46608	3	1669
3350	46621	0	8191
3350	46621	1	0
3350	46621	2	1549
3350	46621	3	1701
3351	46623	0	803
3351	46623	1	0
3351	46623	2	1651
3351	46623	3	1523
3352	46631	2	1653
3352	46631	3	1564
3353	46653	0	5722
3353	46653	1	0
3353	46653	2	1564
3353	46653	3	1614
3354	46676	2	1600
3354	46676	3	1553
3355	46682	0	2443
3355	46682	1	0
3355	46682	2	1628
3355	46682	3	1511
3356	46716	0	2851
3356	46716	1	0
3356	46716	2	1613
3356	46716	3	1508
3357	46716	0	6953
3357	46716	1	0
3357	46716	2	1561
3357	46716	3	1647
3358	46721	0	2853
3358	46721	1	0
3358	46721	2	1621
3358	46721	3	1516
3359	46761	0	7362
3359	46761	1	0
3359	46761	2	1563
3359	46761	3	1678
3360	46773	0	8191
3360	46773	1	0
3360	46773	2	1563
3360	46773	3	1704
3361	46773	2	1658
3361	46773	3	1577
3362	46783	0	8191
3362	46783	1	0
3362	46783	2	1656
3362	46783	3	1563
3363	46806	2	1674
3363	46806	3	1624
3364	46825	0	4082
3364	46825	1	0
3364	46825	2	1558
3364	46825	3	1541
3365	46837	0	395
3365	46837	1	0
3365	46837	2	1642
3365	46837	3	1527
3366	46837	0	7774
3366	46837	1	0
3366	46837	2	1552
3366	46837	3	1673
3367	46850	0	3673
3367	46850	1	38
3367	46850	2	1602
3367	46850	3	1534
3368	46864	0	2034
3368	46864	1	0
3368	46864	2	1635
3368	46864	3	1510
3369	46881	2	1672
3369	46881	3	1624
3370	46896	0	4901
3370	46896	1	0
3370	46896	2	1567
3370	46896	3	1583
3371	46905	0	2440
3371	46905	1	0
3372	46907	0	8191
3372	46907	1	0
3372	46907	2	1663
3372	46907	3	1582
3373	46907	0	3669
3373	46907	1	0
3373	46907	2	1601
3373	46907	3	1535
3374	46931	0	7773
3374	46931	1	0
3374	46931	2	1544
3374	46931	3	1686
3375	46933	0	5309
3375	46933	1	140
3375	46933	2	1563
3375	46933	3	1590
3376	46947	0	394
3376	46947	1	80
3376	46947	2	1668
3376	46947	3	1533
3377	46952	0	4489
3377	46952	1	0
3377	46952	2	1592
3377	46952	3	1568
3378	46954	0	8191
3378	46954	1	73
3378	46954	2	1657
3378	46954	3	1535
3379	46967	0	7361
3379	46967	1	0
3379	46967	2	1553
3379	46967	3	1681
3380	46976	2	1679
3380	46976	3	1602
3381	46983	0	8191
3381	46983	1	0
3381	46983	2	1677
3381	46983	3	1567
3382	46996	0	8191
3382	46996	1	0
3382	46996	2	1659
3382	46996	3	1567
3383	47019	0	3668
3383	47019	1	0
3383	47019	2	1616
3383	47019	3	1533
3384	47065	0	8191
3384	47065	1	72
3384	47065	2	1665
3384	47065	3	1533
3385	47073	0	1620
3385	47073	1	62
3385	47073	2	1639
3385	47073	3	1523
3386	47091	0	394
3386	47091	1	0
3386	47091	2	1648
3386	47091	3	1528
3387	47091	2	1678
3387	47091	3	1629
3388	47092	0	8191
3388	47092	1	0
3388	47092	2	1555
3388	47092	3	1696
3389	47096	0	395
3389	47096	1	0
3389	47096	2	1657
3389	47096	3	1534
3390	47119	0	1212
3390	47119	1	93
3390	47119	2	1651
3390	47119	3	1526
3391	47134	0	8181
3391	47134	1	0
3391	47134	2	1559
3391	47134	3	1695
3392	47143	0	5310
3392	47143	1	0
3393	47169	0	8191
3393	47169	1	0
3394	47178	0	4079
3394	47178	1	101
3394	47178	2	1598
3394	47178	3	1536
3395	47182	0	8191
3395	47182	1	0
3395	47182	2	1673
3395	47182	3	1559
3396	47190	0	6954
3396	47190	1	49
3396	47190	2	1563
3396	47190	3	1660
3397	47199	0	396
3397	47199	1	0
3397	47199	2	1661
3397	47199	3	1529
3398	47201	0	8191
3398	47201	1	0
3398	47201	2	1556
3398	47201	3	1706
3399	47210	0	4490
3399	47210	1	45
3399	47210	2	1580
3399	47210	3	1561
3400	47214	0	4490
3400	47214	1	0
3400	47214	2	1580
3400	47214	3	1548
3401	47226	0	804
3401	47226	1	63
3401	47226	2	1657
3401	47226	3	1523
3402	47237	0	5311
3402	47237	1	0
3402	47237	2	1573
3402	47237	3	1592
3403	47242	0	8191
3403	47242	1	0
3403	47242	2	1664
3403	47242	3	1538
3404	47278	0	7770
3404	47278	1	82
3404	47278	2	1549
3404	47278	3	1689
3405	47297	2	1680
3405	47297	3	1618
3406	47311	0	7363
3406	47311	1	50
3406	47311	2	1561
3406	47311	3	1669
3407	47314	0	8191
3407	47314	1	0
3407	47314	2	1672
3407	47314	3	1569
3408	47349	0	5722
3408	47349	1	0
3408	47349	2	1564
3408	47349	3	1617
3409	47369	0	6955
3409	47369	1	0
3409	47369	2	1560
3409	47369	3	1662
3410	47379	0	2440
3410	47379	1	0
3410	47379	2	1618
3410	47379	3	1514
3411	47381	0	7772
3411	47381	1	0
3411	47381	2	1550
3411	47381	3	1681
3412	47405	0	3672
3412	47405	1	69
3412	47405	2	1592
3412	47405	3	1537
3413	47408	0	6544
3413	47408	1	0
3413	47408	2	1560
3413	47408	3	1650
3414	47408	0	8184
3414	47408	1	84
3414	47408	2	1556
3414	47408	3	1691
3415	47415	2	1675
3415	47415	3	1604
3416	47437	2	1672
3416	47437	3	1621
3417	47438	0	8191
3417	47438	1	0
3417	47438	2	1553
3417	47438	3	1709
3418	47509	0	3261
3418	47509	1	0
3418	47509	2	1614
3418	47509	3	1522
3419	47515	0	3262
3419	47515	1	0
3419	47515	2	1603
3419	47515	3	1529
3420	47519	0	8191
3420	47519	1	85
3420	47519	2	1564
3420	47519	3	1700
3421	47521	0	6542
3421	47521	1	43
3421	47521	2	1546
3421	47521	3	1648
3422	47530	0	5722
3422	47530	1	0
3422	47530	2	1551
3422	47530	3	1616
3423	47578	0	6953
3423	47578	1	36
3423	47578	2	1550
3423	47578	3	1659
3424	47586	0	1211
3424	47586	1	48
3424	47586	2	1627
3424	47586	3	1519
3425	47594	0	1621
3425	47594	1	0
3425	47594	2	1642
3425	47594	3	1523
3426	47595	0	8191
3426	47595	1	0
3426	47595	2	1659
3426	47595	3	1554
3427	47604	0	7774
3427	47604	1	0
3427	47604	2	1562
3427	47604	3	1695
3428	47633	0	8191
3428	47633	1	0
3428	47633	2	1577
3428	47633	3	1707
3429	47665	0	4079
3429	47665	1	0
3429	47665	2	1587
3429	47665	3	1543
3430	47673	0	8191
3430	47673	1	35
3430	47673	2	1668
3430	47673	3	1574
3431	47717	0	2852
3431	47717	1	50
3431	47717	2	1623
3431	47717	3	1525
3432	47720	0	3667
3432	47720	1	0
3432	47720	2	1588
3432	47720	3	1530
3433	47721	0	8191
3433	47721	1	0
3433	47721	2	1560
3433	47721	3	1698
3434	47732	0	8191
3434	47732	1	0
3434	47732	2	1562
3434	47732	3	1691
3435	47737	0	4903
3435	47737	1	53
3435	47737	2	1578
3435	47737	3	1585
3436	47761	0	8191
3436	47761	1	0
3436	47761	2	1670
3436	47761	3	1540
3437	47767	0	3669
3437	47767	1	0
3437	47767	2	1585
3437	47767	3	1537
3438	47776	0	7774
3438	47776	1	51
3438	47776	2	1532
3438	47776	3	1677
3439	47782	0	8191
3439	47782	1	81
3439	47782	2	1663
3439	47782	3	1586
3440	47810	0	8191
3440	47810	1	0
3440	47810	2	1552
3440	47810	3	1707
3441	47811	0	8191
3441	47811	1	0
3441	47811	2	1557
3441	47811	3	1704
3442	47819	2	1544
3442	47819	3	1680
3443	47827	2	1665
3443	47827	3	1589
3444	47830	2	1654
3444	47830	3	1556
3445	47867	0	806
3445	47867	1	53
3445	47867	2	1636
3445	47867	3	1531
3446	47883	0	4491
3446	47883	1	52
3446	47883	2	1577
3446	47883	3	1552
3447	47883	0	395
3447	47883	1	64
3447	47883	2	1657
3447	47883	3	1530
3448	47884	2	1568
3448	47884	3	1635
3449	47884	0	6132
3449	47884	1	0
3449	47884	2	1572
3449	47884	3	1630
3450	47914	2	1664
3450	47914	3	1592
3451	47930	2	1678
3451	47930	3	1576
3452	47957	0	3671
3452	47957	1	0
3452	47957	2	1590
3452	47957	3	1524
3453	47958	0	8191
3453	47958	1	0
3453	47958	2	1576
3453	47958	3	1707
3454	47963	0	8191
3454	47963	1	68
3454	47963	2	1657
3454	47963	3	1526
3455	47968	0	8191
3455	47968	1	0
3455	47968	2	1677
3455	47968	3	1562
3456	47977	0	7363
3456	47977	1	0
3456	47977	2	1556
3456	47977	3	1677
3457	47987	0	5722
3457	47987	1	0
3457	47987	2	1557
3457	47987	3	1602
3458	47991	0	8185
3458	47991	1	0
3458	47991	2	1562
3458	47991	3	1683
3459	48015	0	8191
3459	48015	1	0
3459	48015	2	1653
3459	48015	3	1554
3460	48018	0	7774
3460	48018	1	0
3460	48018	2	1555
3460	48018	3	1681
3461	48022	0	8191
3461	48022	1	0
3461	48022	2	1663
3461	48022	3	1538
3462	48025	2	1548
3462	48025	3	1702
3463	48045	2	2709
3463	48045	3	1619
3464	48069	2	1575
3464	48069	3	1605
3465	48074	0	2030
3465	48074	1	50
3465	48074	2	1641
3465	48074	3	1517
3466	48076	0	7775
3466	48076	1	0
3467	48086	2	1553
3467	48086	3	1694
3468	48106	0	8191
3468	48106	1	0
3468	48106	2	1655
3468	48106	3	1533
3469	48141	0	804
3469	48141	1	0
3469	48141	2	1649
3469	48141	3	1521
3470	48142	0	8191
3470	48142	1	0
3470	48142	2	1553
3470	48142	3	1707
3471	48150	0	5720
3471	48150	1	0
3471	48150	2	1563
3471	48150	3	1621
3472	48170	0	3261
3472	48170	1	0
3472	48170	2	1604
3472	48170	3	1535
3473	48191	0	396
3473	48191	1	0
3473	48191	2	1672
3473	48191	3	1527
3474	48211	0	2850
3474	48211	1	0
3474	48211	2	1612
3474	48211	3	1515
3475	48214	0	8191
3475	48214	1	0
3475	48214	2	1658
3475	48214	3	1538
3476	48234	0	5723
3476	48234	1	0
3476	48234	2	1572
3476	48234	3	1615
3477	48236	0	801
3477	48236	1	0
3477	48236	2	1646
3477	48236	3	1519
3478	48241	0	4491
3478	48241	1	0
3478	48241	2	1582
3478	48241	3	1561
3479	48306	0	8184
3479	48306	1	0
3479	48306	2	1557
3479	48306	3	1688
3480	48362	2	1692
3480	48362	3	1622
3481	48400	0	7362
3481	48400	1	46
3481	48400	2	1547
3481	48400	3	1679
3482	48413	2	1678
3482	48413	3	1610
3483	48423	0	5720
3483	48423	1	0
3483	48423	2	1667
3483	48423	3	2729
3484	48439	0	8191
3484	48439	1	0
3484	48439	2	1653
3484	48439	3	1558
3485	48462	0	8191
3485	48462	1	0
3485	48462	2	1656
3485	48462	3	1560
3486	48464	0	801
3486	48464	1	0
3486	48464	2	1648
3486	48464	3	1529
3487	48508	0	7365
3487	48508	1	107
3487	48508	2	1564
3487	48508	3	1681
3488	48514	0	4492
3488	48514	1	0
3488	48514	2	1582
3488	48514	3	1564
3489	48552	0	2851
3489	48552	1	32
3489	48552	2	1623
3489	48552	3	1522
3490	48561	0	4490
3490	48561	1	138
3490	48561	2	1575
3490	48561	3	1551
3491	48581	2	1681
3491	48581	3	1584
3492	48600	0	5722
3492	48600	1	0
3492	48600	2	1571
3492	48600	3	1624
3493	48601	0	4492
3493	48601	1	79
3493	48601	2	1577
3493	48601	3	1566
3494	48603	0	6539
3494	48603	1	60
3494	48603	2	1559
3494	48603	3	1650
3495	48605	0	7773
3495	48605	1	0
3495	48605	2	1547
3495	48605	3	1670
3496	48613	0	2849
3496	48613	1	0
3496	48613	2	1600
3496	48613	3	1517
3497	48679	0	395
3497	48679	1	0
3497	48679	2	1645
3497	48679	3	1525
3498	48701	0	6541
3498	48701	1	0
3498	48701	2	1551
3498	48701	3	1656
3499	48708	0	4898
3499	48708	1	0
3499	48708	2	1578
3499	48708	3	1576
3500	48729	0	2031
3500	48729	1	0
3500	48729	2	1634
3500	48729	3	1512
3501	48735	2	1561
3501	48735	3	1711
3502	48764	0	8191
3502	48764	1	0
3502	48764	2	1676
3502	48764	3	1579
3503	48768	0	4901
3503	48768	1	0
3503	48768	2	1578
3503	48768	3	1589
3504	48770	2	1590
3504	48770	3	1535
3505	48776	0	4904
3505	48776	1	0
3505	48776	2	1586
3505	48776	3	1583
3506	48781	0	8183
3506	48781	1	0
3506	48781	2	1559
3506	48781	3	1685
3507	48784	2	1621
3507	48784	3	1526
3508	48794	0	4080
3508	48794	1	48
3508	48794	2	1599
3508	48794	3	1545
3509	48802	2	1572
3509	48802	3	1617
3510	48813	0	3260
3510	48813	1	0
3510	48813	2	1601
3510	48813	3	1525
3511	48821	0	8191
3511	48821	1	64
3511	48821	2	1671
3511	48821	3	1560
3512	48848	0	2851
3512	48848	1	0
3512	48848	2	1609
3512	48848	3	1513
3513	48857	2	1553
3513	48857	3	1674
3514	48892	2	1608
3514	48892	3	1528
3515	48956	0	8191
3515	48956	1	0
3515	48956	2	1567
3515	48956	3	1698
3516	48958	0	7365
3516	48958	1	74
3516	48958	2	1565
3516	48958	3	1670
3517	48978	0	8191
3517	48978	1	0
3517	48978	2	1558
3517	48978	3	1694
3518	48982	0	6542
3518	48982	1	69
3518	48982	2	1568
3518	48982	3	1647
3519	48988	2	1676
3519	48988	3	1576
3520	48999	0	6542
3520	48999	1	0
3520	48999	2	1561
3520	48999	3	1641
3521	49000	0	802
3521	49000	1	0
3521	49000	2	1646
3521	49000	3	1523
3522	49039	0	8191
3522	49039	1	38
3522	49039	2	1668
3522	49039	3	1575
3523	49045	0	1620
3523	49045	1	0
3523	49045	2	1652
3523	49045	3	1512
3524	49075	0	4490
3524	49075	1	0
3524	49075	2	1689
3524	49075	3	1823
